	DCASE17-filename	label_id	time
568	xgiJqbhhU3c_30.000_40.000.wav	/m/0199g	[[0.0, 0.0]]
569	nKM4MUAsVzg_100.000_110.000.wav	/m/07jdr	[[0.0, 10.0]]
570	fLvM4bbpg6w_0.000_10.000.wav	/m/01bjv	[[4.281000000000001, 5.638]]
571	vBXPyBiyJG0_30.000_40.000.wav	/m/012ndj	[[0.0, 10.0]]
572	vBXPyBiyJG0_30.000_40.000.wav	/m/012n7d	[[0.0, 0.0]]
573	40s88hEcn5I_170.000_180.000.wav	/m/0k4j	[[0.4, 10.0]]
574	42U7xIucU68_20.000_30.000.wav	/m/05x_td	[[0.0, 1.28], [2.0, 2.495], [2.94, 3.418], [3.858, 4.317], [5.0169999999999995, 7.787999999999999], [8.7, 9.617]]
575	-bs3c27rEtc_30.000_40.000.wav	/m/04qvtq	[[0.0, 10.0]]
576	SEHxfje9Eio_30.000_40.000.wav	/m/0k4j	[[0.0, 4.802], [4.806, 10.0]]
577	-BGebo8V4XY_30.000_40.000.wav	/m/04_sv	[[0.0, 0.0]]
578	7gkjn-LLInI_30.000_40.000.wav	/m/0199g	[[0.0, 10.0]]
579	Xnd8ERrynEo_120.000_130.000.wav	/m/0k4j	[[0.0, 10.0]]
580	wD0P-doqkXo_20.000_30.000.wav	/m/012ndj	[[0.0, 10.0]]
581	-Ie4LSPDEF4_6.000_16.000.wav	/m/04_sv	[[0.0, 3.0]]
582	0x82_HySIVU_30.000_40.000.wav	/m/0199g	[[0.0, 10.0]]
583	0G50t4FlbIA_60.000_70.000.wav	/m/03qc9zr	[[0.0, 3.3], [5.1, 10.0]]
584	4MIHbR4QZhE_30.000_40.000.wav	/m/02rhddq	[[0.292, 1.4409999999999998]]
585	0cqEaAkbrbI_80.000_90.000.wav	/m/03qc9zr	[[6.8, 8.0]]
586	-QMAKXzIGx4_10.000_20.000.wav	/m/04_sv	[[0.0, 0.0]]
587	d-m8eXCpeDg_30.000_40.000.wav	/m/04_sv	[[0.0, 10.0]]
588	NdCr5IDnkxc_30.000_40.000.wav	/m/0284vy3	[[0.0, 2.504], [4.122, 10.0]]
589	k0vRZm7ZnQk_280.000_290.000.wav	/m/07jdr	[[2.6189999999999998, 10.0]]
590	YV0noe1sZAs_150.000_160.000.wav	/m/06_fw	[[0.0, 0.8]]
591	jZxusrD28rM_30.000_40.000.wav	/t/dd00134	[[0.0, 10.0]]
592	jZxusrD28rM_30.000_40.000.wav	/m/0k4j	[[0.48700000000000004, 2.925], [3.61, 7.312], [7.8389999999999995, 10.0]]
593	fZMPDCNyQxE_30.000_40.000.wav	/m/0k4j	[[0.0, 10.0]]
594	0HmiH-wKLB4_30.000_40.000.wav	/m/07r04	[[0.0, 10.0]]
595	0HmiH-wKLB4_30.000_40.000.wav	/m/02rhddq	[[9.665, 10.0]]
596	gc6VlixMHXE_30.000_40.000.wav	/t/dd00134	[[3.736, 10.0]]
597	gc6VlixMHXE_30.000_40.000.wav	/m/0k4j	[[3.505, 4.677], [6.864, 10.0]]
598	03xMfqt4fZI_24.000_34.000.wav	/m/02rhddq	[[4.335, 7.486000000000001]]
599	PPq9QZmV7jc_25.000_35.000.wav	/m/06_fw	[[1.28, 3.33]]
600	-4pUrlMafww_1.000_11.000.wav	/m/03qc9zr	[[0.0, 3.0], [4.8, 5.3], [6.9, 9.3]]
601	auC_LgwFF8g_30.000_40.000.wav	/m/03qc9zr	[[6.6, 7.9]]
602	PfXdcsW8dJI_540.000_550.000.wav	/m/0k4j	[[1.4, 2.83], [5.77, 10.0]]
603	xQTPEQDb0Gg_30.000_40.000.wav	/m/04_sv	[[2.039, 5.952999999999999], [8.902999999999999, 10.0]]
604	TVvbfuGu9eM_70.000_80.000.wav	/m/03qc9zr	[[0.0, 0.6], [1.5, 2.7], [3.5, 6.1]]
605	-6d-zxMvC5E_30.000_40.000.wav	/m/02rhddq	[[1.305, 1.847], [2.2, 2.988]]
606	0npLQ4LzD0c_40.000_50.000.wav	/m/02mfyn	[[0.0, 4.529]]
607	8k17D6qiuqI_30.000_40.000.wav	/m/07r04	[[0.0, 10.0]]
608	6kuESYFcEqw_30.000_40.000.wav	/m/0k4j	[[0.0, 10.0]]
609	-6KOEEiAf9s_19.000_29.000.wav	/m/07jdr	[[0.0, 10.0]]
610	kJuvA2zmrnY_30.000_40.000.wav	/m/012ndj	[[0.0, 10.0]]
611	kJuvA2zmrnY_30.000_40.000.wav	/m/012n7d	[[0.0, 0.0]]
612	kJuvA2zmrnY_30.000_40.000.wav	/m/05x_td	[[0.192, 1.8869999999999998]]
613	kJuvA2zmrnY_30.000_40.000.wav	/m/04qvtq	[[0.0, 10.0]]
614	-x70B12Mb-8_30.000_40.000.wav	/m/07r04	[[0.0, 10.0]]
615	-x70B12Mb-8_30.000_40.000.wav	/m/02rhddq	[[0.0, 0.0]]
616	etppP5Sdo14_30.000_40.000.wav	/m/0dgbq	[[2.5, 10.0]]
617	Hk7HqLBHWng_30.000_40.000.wav	/m/05x_td	[[1.1179999999999999, 2.388]]
618	pzup58Eyhuo_30.000_40.000.wav	/m/04qvtq	[[0.0, 4.18], [4.3, 10.0]]
619	3jXAh3V2FO8_30.000_40.000.wav	/m/0284vy3	[[0.0, 0.0]]
620	-P_XDJt4p_s_30.000_40.000.wav	/m/07jdr	[[0.0, 10.0]]
621	-Inn26beF70_30.000_40.000.wav	/m/0199g	[[0.05, 2.247], [4.311, 5.083]]
622	0I6Mlp27_gM_30.000_40.000.wav	/m/0dgbq	[[0.0, 10.0]]
623	0I6Mlp27_gM_30.000_40.000.wav	/m/04qvtq	[[1.0, 10.0]]
624	0I6Mlp27_gM_30.000_40.000.wav	/m/012ndj	[[0.0, 10.0]]
625	-2vmprMUw10_30.000_40.000.wav	/m/07r04	[[4.4, 7.8]]
626	ZM67kt6G-d4_30.000_40.000.wav	/m/06_fw	[[1.5, 5.0], [6.18, 10.0]]
627	eHiqCLHmoxI_0.000_8.000.wav	/m/0k4j	[[1.239, 7.407]]
628	-qKRKDTbt4c_30.000_40.000.wav	/m/012ndj	[[2.0, 10.0]]
629	-qKRKDTbt4c_30.000_40.000.wav	/m/07r04	[[0.0, 0.0]]
630	0VnoYVqd-yo_30.000_40.000.wav	/m/07r04	[[0.0, 10.0]]
631	0VnoYVqd-yo_30.000_40.000.wav	/m/02rhddq	[[0.376, 2.488]]
632	--xDffQ9Mwo_30.000_40.000.wav	/t/dd00134	[[0.0, 10.0]]
633	--xDffQ9Mwo_30.000_40.000.wav	/m/0k4j	[[0.0, 10.0]]
634	-jG26jT3fP8_230.000_240.000.wav	/m/05x_td	[[0.0, 9.84]]
635	YDGf-razgyU_250.000_260.000.wav	/m/07jdr	[[2.542, 4.585], [5.547999999999999, 8.774]]
636	BTNz6NftP34_30.000_40.000.wav	/m/04_sv	[[0.0, 0.0]]
637	yH1r2Bblluw_240.000_250.000.wav	/m/07jdr	[[0.0, 10.0]]
638	ZcTI8fQgEZE_240.000_250.000.wav	/m/0284vy3	[[3.305, 4.184]]
639	-d-T8Y9-TOg_17.000_27.000.wav	/m/012n7d	[[0.0, 9.0]]
640	--zLzL0sq3M_30.000_40.000.wav	/t/dd00134	[[0.0, 0.0]]
641	--zLzL0sq3M_30.000_40.000.wav	/m/0k4j	[[0.0, 0.0]]
642	wUY4eWJt17w_30.000_40.000.wav	/m/0k4j	[[0.0, 4.506], [6.061, 10.0]]
643	-ZdReI9dL6M_530.000_540.000.wav	/m/07jdr	[[0.0, 10.0]]
644	tuplsUUDXKw_30.000_40.000.wav	/m/07r04	[[0.0, 0.0]]
645	-6qSMlbJJ58_30.000_40.000.wav	/m/02rhddq	[[0.0, 10.0]]
646	TBjrN1aMRrM_30.000_40.000.wav	/m/0284vy3	[[2.943, 5.847], [8.389, 10.0]]
647	eAl9WwRaWUE_30.000_40.000.wav	/m/0k4j	[[0.0, 4.308], [7.365, 10.0]]
648	j7OEpDiK3IA_30.000_40.000.wav	/t/dd00134	[[8.366, 10.0]]
649	j7OEpDiK3IA_30.000_40.000.wav	/m/0k4j	[[8.577, 10.0]]
650	-ZKZkMHe3cY_70.000_80.000.wav	/m/07jdr	[[0.0, 10.0]]
651	ToU1kRagUjY_0.000_10.000.wav	/m/02mfyn	[[3.5439999999999996, 10.0]]
652	2BMHsKLcb7E_90.000_100.000.wav	/m/0284vy3	[[4.323, 9.54]]
653	2BMHsKLcb7E_90.000_100.000.wav	/m/07jdr	[[0.0, 5.0]]
654	JWCtQ_94YoQ_30.000_40.000.wav	/m/0199g	[[0.0, 0.0]]
655	AVBUh6qeHrQ_30.000_40.000.wav	/m/0dgbq	[[0.0, 10.0]]
656	0EPK7Pv_lbE_30.000_40.000.wav	/m/012n7d	[[0.0, 10.0]]
657	0EPK7Pv_lbE_30.000_40.000.wav	/m/04qvtq	[[3.0, 10.0]]
658	xqH9TpH6Xy0_0.000_10.000.wav	/t/dd00134	[[0.237, 8.498]]
659	xqH9TpH6Xy0_0.000_10.000.wav	/m/0k4j	[[0.29, 8.498]]
660	4EBnb2DN3Yg_13.000_23.000.wav	/m/05x_td	[[0.0, 2.046]]
661	-AFASmp1fpk_6.000_16.000.wav	/m/04qvtq	[[0.0, 9.0]]
662	53oq_Otm_XI_30.000_40.000.wav	/m/0284vy3	[[0.894, 1.983], [4.471, 6.065]]
663	53oq_Otm_XI_30.000_40.000.wav	/m/07jdr	[[0.0, 0.0]]
664	-0I89-H0AFo_26.000_36.000.wav	/m/0k4j	[[0.0, 10.0]]
665	DRqKOlP8BmU_110.000_120.000.wav	/m/01bjv	[[0.0, 10.0]]
666	DRqKOlP8BmU_110.000_120.000.wav	/m/07r04	[[0.0, 10.0]]
667	-0Yynyhm1AY_14.000_24.000.wav	/t/dd00134	[[2.5, 7.2]]
668	-0Yynyhm1AY_14.000_24.000.wav	/m/0k4j	[[2.5, 7.2]]
669	8qMHvgA9mGw_20.000_30.000.wav	/m/012n7d	[[0.0, 10.0]]
670	uYqlVTlSgbM_40.000_50.000.wav	/m/0k4j	[[0.0, 0.0]]
671	xuMBy2NoROI_30.000_40.000.wav	/m/04_sv	[[0.0, 10.0]]
672	oPR7tUEUptk_30.000_40.000.wav	/m/012n7d	[[0.0, 10.0]]
673	-79l4w4DsYM_30.000_40.000.wav	/m/01bjv	[[0.0, 4.5]]
674	9ct4w4aYWdc_30.000_40.000.wav	/m/05x_td	[[0.0, 10.0]]
675	-4-87UgJcUw_70.000_80.000.wav	/m/04_sv	[[0.0, 10.0]]
676	-1s0DWApvT8_30.000_40.000.wav	/m/07r04	[[0.0, 10.0]]
677	-yPSgCn9AWo_30.000_40.000.wav	/m/012n7d	[[0.0, 10.0]]
678	-CnsvTDIXdE_20.000_30.000.wav	/m/01bjv	[[0.0, 10.0]]
679	-93IM29_8rs_14.000_24.000.wav	/m/01bjv	[[0.0, 10.0]]
680	-RFpDUZhN-g_13.000_23.000.wav	/m/0199g	[[0.0, 0.0]]
681	xBKrmKdjAIA_0.000_10.000.wav	/m/0199g	[[1.76, 9.05]]
682	8q8JrJNAa-Q_30.000_40.000.wav	/m/0k4j	[[0.0, 10.0]]
683	d6AioJ8CkTc_30.000_40.000.wav	/m/0k4j	[[0.0, 10.0]]
684	7DC3HtNi4fU_160.000_170.000.wav	/m/012n7d	[[6.0, 10.0]]
685	7DC3HtNi4fU_160.000_170.000.wav	/m/02mfyn	[[0.7, 2.6289999999999996]]
686	-3gSkrDKNSA_27.000_37.000.wav	/m/07r04	[[0.0, 10.0]]
687	-GPv09qi9A8_120.000_130.000.wav	/m/04qvtq	[[0.0, 6.0]]
688	HPWRKwrs-rY_370.000_380.000.wav	/m/0199g	[[0.0, 0.0]]
689	-zxrdL6MlKI_30.000_40.000.wav	/m/07r04	[[0.0, 10.0]]
690	-zxrdL6MlKI_30.000_40.000.wav	/m/02rhddq	[[0.0, 10.0]]
691	1S5WKCcf-wU_40.000_50.000.wav	/m/0284vy3	[[2.352, 4.229]]
692	69AIBPnJN5E_0.000_10.000.wav	/m/0dgbq	[[0.51, 10.0]]
693	cdrjKqyDrak_420.000_430.000.wav	/m/07jdr	[[0.0, 10.0]]
694	cdrjKqyDrak_420.000_430.000.wav	/m/05x_td	[[1.548, 2.7880000000000003], [6.632999999999999, 8.613]]
695	HS28EUWt8dE_110.000_120.000.wav	/m/03qc9zr	[[0.8, 5.1], [5.4, 10.0]]
696	IIypdzgZAaI_30.000_40.000.wav	/m/0dgbq	[[0.0, 10.0]]
697	xVG7dfH5DL0_320.000_330.000.wav	/m/03qc9zr	[[0.3, 7.4]]
698	-31KUAOSg5U_5.000_15.000.wav	/t/dd00134	[[0.0, 2.68]]
699	-31KUAOSg5U_5.000_15.000.wav	/m/0k4j	[[0.0, 2.0]]
700	CMWoAvgD0A0_9.000_19.000.wav	/m/03qc9zr	[[0.8, 3.1], [3.6, 7.6]]
701	0hC044mDsWA_30.000_40.000.wav	/m/03qc9zr	[[0.0, 10.0]]
702	GPJ1uQwmNHk_30.000_40.000.wav	/m/03qc9zr	[[0.0, 3.5], [7.2, 10.0]]
703	42P93B_GzGA_30.000_40.000.wav	/m/0k4j	[[0.0, 10.0]]
704	0-RnTXpp8Q0_30.000_40.000.wav	/m/03qc9zr	[[7.5, 7.8]]
705	--Zz7BgxSUg_30.000_40.000.wav	/m/0k4j	[[0.0, 10.0]]
706	km_hVyma2vo_0.000_10.000.wav	/m/05x_td	[[2.543, 3.135], [3.359, 4.853], [9.429, 10.0]]
707	vHlqKDR7ggA_30.000_40.000.wav	/m/04_sv	[[4.71, 10.0]]
708	vHlqKDR7ggA_30.000_40.000.wav	/m/0k4j	[[4.704, 10.0]]
709	XqXLI7bDb-I_0.000_7.000.wav	/m/0k4j	[[0.0, 6.4]]
710	-0wkq7CUYME_310.000_320.000.wav	/m/07r04	[[0.0, 4.5], [6.44, 10.0]]
711	LLkNFGrrgUo_30.000_40.000.wav	/m/0k4j	[[0.0, 10.0]]
712	ElJFYwRtrH4_30.000_40.000.wav	/m/03qc9zr	[[1.2, 2.2], [3.9, 5.8], [8.5, 10.0]]
713	-iB3a71aPew_30.000_40.000.wav	/m/06_fw	[[0.0, 10.0]]
714	UtZofZjccBs_290.000_300.000.wav	/m/06_fw	[[0.89, 1.75], [4.79, 5.4], [6.32, 7.78], [8.77, 10.0]]
715	-r8mfjRiHrU_30.000_40.000.wav	/m/07r04	[[0.0, 10.0]]
716	-r8mfjRiHrU_30.000_40.000.wav	/m/02rhddq	[[7.995, 10.0]]
717	54PbkldEp9M_30.000_40.000.wav	/m/02mfyn	[[3.906, 5.723]]
718	D4_zTwsCRds_60.000_70.000.wav	/m/0199g	[[0.0, 0.0]]
719	MCYY8tJsnfY_7.000_17.000.wav	/m/0284vy3	[[1.044, 4.132]]
720	MCYY8tJsnfY_7.000_17.000.wav	/m/07jdr	[[5.102, 8.842]]
721	m4DS9-5Gkds_30.000_40.000.wav	/m/07jdr	[[2.026, 10.0]]
722	_jfv_ziZWII_60.000_70.000.wav	/m/07r04	[[0.0, 10.0]]
723	BGR0QnX4k6w_30.000_40.000.wav	/m/06_fw	[[0.4, 0.64], [5.0, 5.75]]
724	-O5vrHFRzcY_30.000_40.000.wav	/m/06_fw	[[0.0, 10.0]]
725	4ep09nZl3LA_30.000_40.000.wav	/m/07r04	[[0.0, 10.0]]
726	4ep09nZl3LA_30.000_40.000.wav	/m/02rhddq	[[0.5, 1.3630000000000002], [1.864, 9.869]]
727	-1McjOPUzbo_30.000_40.000.wav	/t/dd00134	[[0.0, 10.0]]
728	-1McjOPUzbo_30.000_40.000.wav	/m/0k4j	[[0.0, 0.0]]
729	cbYZQRz09bc_390.000_400.000.wav	/m/0k4j	[[5.296, 8.221]]
730	-XcC-UlbcRA_30.000_40.000.wav	/m/07jdr	[[2.0, 10.0]]
731	HrQxbNO5jXU_6.000_16.000.wav	/m/0199g	[[1.544, 2.201], [3.6210000000000004, 4.367], [5.205, 6.129]]
732	-7B4pbkIEas_30.000_40.000.wav	/m/01bjv	[[0.0, 10.0]]
733	A9KMqwqLboE_30.000_40.000.wav	/m/07r04	[[0.0, 10.0]]
734	A9KMqwqLboE_30.000_40.000.wav	/m/02rhddq	[[0.0, 0.0]]
735	9fzAWj5YJ9c_30.000_40.000.wav	/m/0k4j	[[0.0, 10.0]]
736	bCGtzspNbNo_30.000_40.000.wav	/m/07jdr	[[4.891, 10.0]]
737	0mQcGLpc8to_30.000_40.000.wav	/t/dd00134	[[0.0, 2.108], [5.125, 7.707999999999999], [8.221, 10.0]]
738	9LJnjmcRcb8_280.000_290.000.wav	/m/07r04	[[6.398, 10.0]]
739	CuS-ok0xG9g_0.000_10.000.wav	/m/0k4j	[[0.215, 4.15], [5.095, 10.0]]
740	-0B_CYyG5Dg_30.000_40.000.wav	/m/07r04	[[0.0, 10.0]]
741	YrGQKTbiG1g_30.000_40.000.wav	/m/06_fw	[[1.62, 2.74], [5.0, 5.5]]
742	bi8R9JbF2cc_80.000_90.000.wav	/m/03qc9zr	[[0.55, 10.0]]
743	4_gyCWuPxRg_170.000_180.000.wav	/m/07jdr	[[0.0, 10.0]]
744	145N68nh4m0_120.000_130.000.wav	/m/04qvtq	[[0.0, 10.0]]
745	145N68nh4m0_120.000_130.000.wav	/m/04_sv	[[0.89, 10.0]]
746	8v377AXrgac_30.000_40.000.wav	/t/dd00134	[[0.0, 0.0]]
747	MMfiWJVftMA_60.000_70.000.wav	/m/07jdr	[[0.297, 1.411], [1.755, 3.5610000000000004], [4.168, 5.004], [5.496, 7.367999999999999], [8.252, 10.0], [7.626, 8.387]]
748	-0Bkyt8iZ1I_8.000_18.000.wav	/m/0k4j	[[0.0, 10.0]]
749	06si40RVDco_30.000_40.000.wav	/m/04_sv	[[0.0, 10.0]]
750	eAt6si6k65c_30.000_40.000.wav	/m/0k4j	[[0.0, 0.0]]
751	yfSBqp5IZSM_10.000_20.000.wav	/m/01bjv	[[0.0, 10.0]]
752	2-h8MRSRvEg_30.000_40.000.wav	/m/012ndj	[[0.5, 3.5], [5.0, 8.0]]
753	2-h8MRSRvEg_30.000_40.000.wav	/m/012n7d	[[0.0, 0.0]]
754	2-h8MRSRvEg_30.000_40.000.wav	/m/05x_td	[[0.5001, 4.075], [4.992, 7.85]]
755	2-h8MRSRvEg_30.000_40.000.wav	/m/04qvtq	[[8.0, 10.0]]
756	OzWJuqG2F3Y_30.000_40.000.wav	/m/03qc9zr	[[8.2, 10.0]]
757	-0JqTq_4jaE_40.000_50.000.wav	/m/07r04	[[0.0, 10.0]]
758	-McJLXNN3-o_50.000_60.000.wav	/m/06_fw	[[0.0, 6.9]]
759	zCuKYr_oMlE_60.000_70.000.wav	/m/0k4j	[[0.0, 0.0]]
760	-WfQBr42ymw_30.000_40.000.wav	/m/03qc9zr	[[0.0, 10.0]]
761	oogrnx-_LBA_60.000_70.000.wav	/m/07jdr	[[0.0, 10.0]]
762	lf1Sblrda3A_560.000_570.000.wav	/m/07jdr	[[0.0, 9.613]]
763	9rq8h4oMJ98_30.000_40.000.wav	/m/0k4j	[[0.0, 10.0]]
764	--jGnLqFsQ4_24.000_34.000.wav	/m/0k4j	[[0.0, 7.3]]
765	5YcIJuYQECc_0.000_6.000.wav	/m/03qc9zr	[[0.9, 4.7]]
766	-3_RSVYKkkk_30.000_40.000.wav	/t/dd00134	[[0.0, 10.0]]
767	-3_RSVYKkkk_30.000_40.000.wav	/m/0k4j	[[0.0, 10.0]]
768	cB1jkzgH2es_150.000_160.000.wav	/m/02mfyn	[[0.0, 0.0]]
769	-iAwqlQ3TEk_0.000_3.000.wav	/m/03qc9zr	[[0.2, 1.9]]
770	5fLzQegwHUg_30.000_40.000.wav	/m/07r04	[[0.42100000000000004, 10.0]]
771	5fLzQegwHUg_30.000_40.000.wav	/m/02rhddq	[[0.0, 0.0]]
772	-tSwRvqaKWg_90.000_100.000.wav	/m/06_fw	[[0.0, 10.0]]
773	M8BFtmQRHq4_200.000_210.000.wav	/t/dd00134	[[0.0, 10.0]]
774	M8BFtmQRHq4_200.000_210.000.wav	/m/0k4j	[[0.0, 10.0]]
775	OHjfSfqa804_0.000_10.000.wav	/m/03qc9zr	[[8.9, 10.0]]
776	kH6fFjIZkB0_30.000_40.000.wav	/m/07r04	[[0.0, 2.694], [6.348, 10.0]]
777	kH6fFjIZkB0_30.000_40.000.wav	/m/02rhddq	[[0.0, 2.411], [6.101, 10.0]]
778	2uMXfAIMeN0_180.000_190.000.wav	/m/0k4j	[[0.6, 7.75]]
779	4NZkW-XaIa4_30.000_40.000.wav	/m/04_sv	[[0.0, 10.0]]
780	--zbPxnl27o_20.000_30.000.wav	/t/dd00134	[[0.0, 2.0], [4.11, 5.22]]
781	Tx6eSkU2lKc_30.000_40.000.wav	/m/0dgbq	[[6.32, 10.0]]
782	-T8QHPXfIC4_13.000_23.000.wav	/m/012ndj	[[0.0, 9.1]]
783	-4F1TX-T6T4_30.000_40.000.wav	/m/012n7d	[[0.0, 10.0]]
784	NOZsDTFLm7M_0.000_9.000.wav	/m/05x_td	[[1.5730000000000002, 3.945], [4.416, 6.925]]
785	uysTr0SfhLI_10.000_20.000.wav	/m/07jdr	[[0.0, 8.129]]
786	BxnLAGsByCI_10.000_20.000.wav	/m/04_sv	[[0.0, 10.0]]
787	BQpa8whzwAE_30.000_40.000.wav	/m/0284vy3	[[5.088, 6.206]]
788	XDTlBb3aYqo_30.000_40.000.wav	/m/07jdr	[[1.2770000000000001, 10.0]]
789	z5uKFGeTtNg_30.000_40.000.wav	/m/07jdr	[[0.0, 0.0]]
790	WdubBeFntYQ_460.000_470.000.wav	/m/07r04	[[0.0, 0.0]]
791	0IpYF91Fdt0_80.000_90.000.wav	/m/0284vy3	[[0.0, 4.135], [7.452000000000001, 10.0]]
792	0IpYF91Fdt0_80.000_90.000.wav	/m/07jdr	[[0.0, 10.0]]
793	gkH_Zxasn8o_40.000_50.000.wav	/m/07jdr	[[0.0, 6.619]]
794	hVvtTC9AmNs_30.000_40.000.wav	/m/07jdr	[[0.0, 0.0]]
795	-P53lJ1ViWk_30.000_40.000.wav	/m/01bjv	[[0.0, 10.0]]
796	jaSK_t8QP1E_30.000_40.000.wav	/m/01bjv	[[0.0, 1.607], [2.977, 10.0]]
797	X8fEzx-fA0U_80.000_90.000.wav	/m/0k4j	[[0.0, 10.0]]
798	mCJ0aqIygWE_24.000_34.000.wav	/m/02rhddq	[[2.221, 9.525]]
799	gw9pYEG2Zb0_20.000_30.000.wav	/m/04qvtq	[[0.0, 10.0]]
800	gw9pYEG2Zb0_20.000_30.000.wav	/m/012n7d	[[0.0, 10.0]]
801	-7R0ybQQAHg_60.000_70.000.wav	/m/03qc9zr	[[4.0, 5.5]]
802	6OgSNQOTw2U_30.000_40.000.wav	/m/07jdr	[[0.0, 10.0]]
803	gaFQgJLQHtU_90.000_100.000.wav	/m/0k4j	[[0.0, 3.5839999999999996], [8.432, 10.0]]
804	8rMlNbKlp_s_0.000_10.000.wav	/m/0k4j	[[0.4, 10.0]]
805	-fo3m0hiZbg_30.000_40.000.wav	/m/0199g	[[3.0580000000000003, 6.605]]
806	-mxMaMJCXL8_180.000_190.000.wav	/m/06_fw	[[0.0, 10.0]]
807	fHaQPHCjyfA_30.000_40.000.wav	/m/012ndj	[[0.0, 3.27], [6.5, 10.0]]
808	fHaQPHCjyfA_30.000_40.000.wav	/m/04qvtq	[[3.4, 10.0]]
809	fHaQPHCjyfA_30.000_40.000.wav	/m/05x_td	[[9.075, 9.715]]
810	fHaQPHCjyfA_30.000_40.000.wav	/m/012n7d	[[3.34, 10.0]]
811	BAekfGvUtFM_30.000_40.000.wav	/m/0k4j	[[0.0, 10.0]]
812	QNKo1W1WRbc_22.000_32.000.wav	/m/02mfyn	[[0.0, 8.491]]
813	Ag_zT74ZGNc_9.000_19.000.wav	/m/0284vy3	[[1.567, 3.1519999999999997]]
814	5V0xKS-FGMk_30.000_40.000.wav	/m/07r04	[[0.0, 10.0]]
815	5V0xKS-FGMk_30.000_40.000.wav	/m/02rhddq	[[0.0, 0.0]]
816	-uMiGr6xvRA_30.000_40.000.wav	/m/07r04	[[4.0, 10.0]]
817	-uMiGr6xvRA_30.000_40.000.wav	/m/02rhddq	[[5.511, 7.276]]
818	10i60V1RZkQ_210.000_220.000.wav	/m/0284vy3	[[1.6880000000000002, 7.047000000000001], [7.62, 10.0]]
819	10i60V1RZkQ_210.000_220.000.wav	/m/07jdr	[[2.0, 10.0]]
820	wHISHmuP58s_80.000_90.000.wav	/m/05x_td	[[0.0, 3.6439999999999997], [5.462000000000001, 9.969]]
821	-yeWlsEpcpA_15.000_25.000.wav	/m/05x_td	[[0.23600000000000002, 0.945], [1.7719999999999998, 3.23]]
822	10YXuv9Go0E_140.000_150.000.wav	/m/06_fw	[[0.0, 2.5], [4.44, 8.32], [8.8, 10.0]]
823	-FsvS99nWTc_30.000_40.000.wav	/m/0199g	[[7.971, 10.0]]
824	-YMXgDKKAwU_30.000_40.000.wav	/m/0dgbq	[[0.0, 10.0]]
825	nlYlNF30bVg_30.000_40.000.wav	/m/03qc9zr	[[4.9, 8.8]]
826	-8uyNBFbdFc_30.000_40.000.wav	/m/012ndj	[[0.0, 10.0]]
827	Dmy4EjohxxU_60.000_70.000.wav	/m/07r04	[[2.322, 5.2620000000000005], [5.69, 10.0]]
828	-2sT5oBBWWY_30.000_40.000.wav	/m/012ndj	[[0.0, 10.0]]
829	-2sT5oBBWWY_30.000_40.000.wav	/m/07r04	[[0.0, 10.0]]
830	-j8EeIX9ynk_30.000_40.000.wav	/m/0dgbq	[[0.0, 10.0]]
831	0O-gZoirpRA_30.000_40.000.wav	/m/0k4j	[[0.0, 10.0]]
832	0O-gZoirpRA_30.000_40.000.wav	/m/02rhddq	[[7.064, 7.812]]
833	kr8ssbrDDMY_30.000_40.000.wav	/m/012ndj	[[0.0, 10.0]]
834	kr8ssbrDDMY_30.000_40.000.wav	/m/07r04	[[0.0, 0.0]]
835	_43OOP6UEw0_30.000_40.000.wav	/m/06_fw	[[0.0, 0.0]]
836	ckt7YEGcSoY_30.000_40.000.wav	/m/02rhddq	[[2.845, 10.0]]
837	ckt7YEGcSoY_30.000_40.000.wav	/m/07r04	[[0.0, 10.0]]
838	-k2nMcxAjWE_30.000_40.000.wav	/m/0199g	[[0.0, 4.837]]
839	BNLOvQbrPdc_290.000_300.000.wav	/m/0k4j	[[0.0, 3.5]]
840	0PhU-PIsUMw_40.000_50.000.wav	/m/0dgbq	[[0.0, 4.5]]
841	KPyYUly5xCc_90.000_100.000.wav	/m/07jdr	[[6.865, 10.0]]
842	-YOjIgYspsY_30.000_40.000.wav	/m/03qc9zr	[[0.0, 10.0]]
843	yrscqyUOIlI_30.000_40.000.wav	/m/07r04	[[0.0, 2.8789999999999996]]
844	d3gMwtMK6Gs_30.000_40.000.wav	/m/0k4j	[[0.0, 4.058]]
845	YY9aConw2QE_0.000_10.000.wav	/m/0k4j	[[0.0, 10.0]]
846	r06tmeUDgc8_3.000_13.000.wav	/m/0199g	[[0.0, 3.0]]
847	CL5vkiMs2c0_10.000_20.000.wav	/m/02rhddq	[[0.316, 3.491]]
848	f70nsY7ThBA_220.000_230.000.wav	/m/0k4j	[[0.0, 1.7519999999999998], [3.36, 4.137], [4.387, 10.0]]
849	MczH_PWBNeI_360.000_370.000.wav	/m/07jdr	[[0.10300000000000001, 10.0]]
850	o2CmtHNUrXg_30.000_40.000.wav	/m/02mfyn	[[4.387, 8.945]]
851	o2CmtHNUrXg_30.000_40.000.wav	/m/0k4j	[[9.565, 10.0]]
852	-3XWBAmjmaQ_11.000_21.000.wav	/m/04_sv	[[0.0, 9.0]]
